ID_REF	C11	C16	P11	P16	AA15	HD2	HD13	E4	L1	L8	C12	C17	P12	AA11	AA16	HD8	HD14	E5	L2	L10	C13	C18	P13	AA12	AA19	HD9	E1	E6	L3	L12	C14	P1	P14	AA13	AA20	HD11	E2	E7	L4	C15	P5	P15	AA14	HD1	HD12	E3	E8	L7
hsa-miR-517a-4395513	7.16915775	11.29394725	12.209207	9.771207	10.07768025	11.059795	9.84181675	9.84896725	7.09938	6.5340235	9.13244625	11.35961	9.24231225	6.38867675	9.42103275	10.258741	12.749861	4.09704475	1.0371875	8.7211	10.96115275	9.28360625	13.9395215	9.1853615	6.64090475	3.0162225	10.9184175	4.32338375	10.1725755	11.08246925	3.126016	14.03011625	3.961929	5.48421	10.2234675	11.8751615	6.64406775	10.07919325	11.435896	12.2773645	9.53133175	12.254773	12.18208425	9.8770555	10.953295	2.92556875	10.96733375	7.39834925
hsa-miR-517c-4373264	9.06692175	11.29394725	12.209207	9.771207	10.07768025	5.66967	9.84181675	4.62905725	3.48917	6.5340235	10.97731025	9.46714	9.24231225	6.38867675	9.42103275	10.073186	12.749861	9.95544675	1.0371875	5.146339	10.96115275	9.28360625	11.0734415	10.1755045	9.42138075	8.3079825	10.9184175	5.11553775	10.1725755	11.08246925	3.126016	14.03011625	3.918195	4.146923	9.7424955	11.8751615	9.28703775	10.07919325	11.435896	12.2773645	9.53133175	11.026326	12.18208425	9.8770555	6.950735	2.92556875	10.96733375	9.82012925
hsa-miR-518a-3p-4395508	12.90593775	11.29394725	12.209207	9.771207	10.07768025	11.059795	9.84181675	9.84896725	10.44515	6.5340235	10.97731025	11.35961	9.24231225	6.38867675	9.42103275	13.578199	12.749861	9.95544675	1.0371875	5.559987	10.96115275	9.28360625	13.9395215	10.1755045	9.42138075	9.5368925	10.9184175	9.56474775	10.1725755	11.08246925	3.126016	14.03011625	11.118009	11.496173	10.9223775	11.8751615	9.28703775	10.07919325	11.435896	12.2773645	9.53133175	12.254773	12.18208425	9.8770555	10.953295	2.92556875	10.96733375	9.82012925
hsa-miR-518a-5p-4395507	12.90593775	11.29394725	12.209207	9.771207	10.07768025	11.059795	9.84181675	9.84896725	10.44515	6.5340235	10.97731025	11.35961	9.24231225	6.38867675	9.42103275	13.578199	12.749861	9.95544675	1.0371875	10.470877	10.96115275	9.28360625	13.9395215	10.1755045	9.42138075	9.5368925	10.9184175	9.56474775	10.1725755	11.08246925	3.126016	14.03011625	11.118009	11.496173	10.9223775	11.8751615	9.28703775	10.07919325	11.435896	12.2773645	9.53133175	12.254773	12.18208425	9.8770555	10.953295	2.92556875	10.96733375	9.82012925
hsa-miR-518b-4373246	7.77052775	11.29394725	12.209207	9.771207	10.07768025	11.059795	4.13285875	9.84896725	10.224138	6.5340235	3.79463625	11.35961	9.24231225	6.38867675	9.42103275	3.916071	12.749861	7.72926975	1.0371875	9.378395	10.96115275	4.07923625	13.9395215	10.1755045	9.42138075	9.5368925	6.5697995	2.96564775	10.1725755	6.22499425	3.126016	14.03011625	11.118009	11.496173	5.5931475	9.5695885	7.82287775	10.07919325	11.435896	12.2773645	9.53133175	5.50705	12.18208425	9.8770555	10.953295	2.92556875	10.93426075	9.49723925
hsa-miR-518c-4395512	12.90593775	11.29394725	12.209207	9.771207	10.07768025	11.059795	9.84181675	9.84896725	10.44515	6.5340235	10.97731025	11.35961	9.24231225	6.38867675	9.42103275	13.578199	12.749861	9.95544675	1.0371875	11.869457	10.96115275	9.28360625	13.9395215	10.1755045	9.42138075	9.5368925	10.9184175	9.56474775	10.1725755	11.08246925	3.126016	14.03011625	11.118009	11.496173	10.9223775	11.8751615	9.28703775	10.07919325	11.435896	12.2773645	9.53133175	12.254773	12.18208425	9.8770555	10.953295	2.92556875	10.96733375	9.82012925
hsa-miR-518d-3p-4373248	12.90593775	11.29394725	12.209207	7.766447	10.07768025	11.059795	5.81398475	4.11975325	10.44515	6.5340235	10.97731025	11.35961	9.24231225	6.38867675	9.42103275	13.578199	12.749861	9.76933175	1.0371875	11.869457	10.96115275	9.28360625	13.9395215	10.1755045	9.42138075	9.5368925	10.9184175	8.35664775	10.1725755	11.08246925	3.126016	14.03011625	11.118009	6.840266	10.9223775	11.8751615	9.28703775	10.07919325	5.639006	12.2773645	9.53133175	12.254773	12.18208425	9.8770555	10.953295	2.92556875	10.96733375	9.82012925
hsa-miR-518d-5p-4395500	12.90593775	11.29394725	12.209207	9.771207	10.07768025	11.059795	9.84181675	9.84896725	10.44515	6.5340235	10.97731025	11.35961	9.24231225	6.38867675	9.42103275	13.578199	12.749861	9.95544675	1.0371875	11.869457	10.96115275	9.28360625	13.9395215	10.1755045	9.42138075	9.5368925	10.9184175	9.56474775	10.1725755	11.08246925	3.126016	14.03011625	11.118009	11.496173	10.9223775	11.8751615	9.28703775	10.07919325	11.435896	12.2773645	9.53133175	12.254773	12.18208425	9.8770555	10.953295	2.92556875	10.96733375	9.82012925
hsa-miR-518e-4395506	12.90593775	11.29394725	12.209207	9.771207	10.07768025	11.059795	9.84181675	9.84896725	10.44515	6.5340235	10.97731025	11.35961	1.08036725	6.38867675	9.42103275	5.459922	12.749861	9.95544675	1.0371875	11.869457	10.96115275	9.28360625	13.9395215	10.1755045	9.42138075	9.5368925	10.9184175	7.28409775	10.1725755	11.08246925	3.126016	14.03011625	11.118009	11.496173	10.7063395	11.8751615	9.28703775	10.07919325	11.435896	12.2773645	9.53133175	11.235597	12.18208425	9.8770555	10.953295	2.92556875	10.96733375	9.82012925
hsa-miR-518f-4395499	10.56906775	7.99140025	12.209207	0.888002	10.07768025	11.059795	9.61599475	9.84896725	3.007078	6.5340235	10.97731025	11.35961	5.07972625	6.38867675	9.42103275	11.287869	3.82453	3.72838075	1.0371875	3.168057	10.96115275	5.99837325	13.9395215	10.1755045	0.90181675	7.9179045	10.9184175	1.04882375	8.2776475	3.00048425	3.126016	14.03011625	7.078996	8.14363	1.9673015	11.8751615	9.28703775	2.04774825	11.435896	12.2773645	9.53133175	2.637137	6.33151425	9.8770555	10.953295	2.92556875	1.23059575	1.29567925
hsa-miR-519a-4395526	9.37166275	11.29394725	12.209207	7.855207	10.07768025	11.059795	9.84181675	9.84896725	5.70801	6.5340235	4.88791625	11.35961	8.62907725	6.38867675	9.42103275	13.578199	11.040341	9.57265375	1.0371875	8.789402	10.96115275	9.28360625	13.9395215	9.8666815	9.42138075	9.5368925	10.9184175	9.56474775	4.3890175	11.08246925	3.126016	8.36209625	8.568406	11.496173	10.9223775	11.8751615	9.28703775	8.84951025	8.314216	12.2773645	9.53133175	12.254773	10.03953625	9.4367255	10.953295	2.92556875	10.96733375	9.82012925
hsa-miR-519d-4395514	12.90593775	11.29394725	12.209207	9.771207	10.07768025	11.059795	9.84181675	9.84896725	10.44515	6.5340235	10.97731025	11.35961	9.24231225	6.38867675	9.42103275	13.578199	12.657841	8.36063975	1.0371875	11.869457	10.96115275	9.28360625	13.9395215	10.1755045	2.38355775	9.5368925	10.9184175	9.56474775	10.1725755	11.08246925	3.126016	14.03011625	11.118009	11.496173	10.9223775	11.8751615	9.28703775	10.07919325	11.435896	12.2773645	9.53133175	12.254773	12.18208425	9.8770555	10.953295	2.92556875	10.96733375	9.82012925
hsa-miR-519e-4395481	12.90593775	11.29394725	12.209207	9.771207	10.07768025	11.059795	9.84181675	9.84896725	10.44515	6.5340235	10.97731025	11.35961	9.24231225	6.38867675	9.42103275	13.578199	12.749861	9.95544675	1.0371875	11.869457	10.96115275	9.28360625	13.9395215	10.1755045	9.42138075	9.5368925	10.9184175	9.56474775	10.1725755	11.08246925	3.126016	14.03011625	11.118009	11.496173	10.9223775	11.8751615	9.28703775	10.07919325	11.435896	12.2773645	9.53133175	12.254773	12.18208425	9.8770555	10.953295	2.92556875	10.96733375	9.82012925
hsa-miR-520a-3p-4373268	11.41560375	11.29394725	12.209207	9.771207	10.07768025	11.059795	9.84181675	9.84896725	10.44515	6.5340235	10.97731025	11.35961	9.24231225	6.38867675	9.42103275	13.578199	12.749861	9.95544675	1.0371875	11.869457	10.96115275	9.28360625	13.9395215	10.1755045	9.42138075	9.5368925	10.9184175	9.56474775	10.1725755	11.08246925	3.126016	14.03011625	11.118009	11.496173	10.9223775	11.8751615	9.28703775	10.07919325	11.435896	12.2773645	9.53133175	12.254773	12.18208425	9.8770555	10.953295	2.92556875	10.96733375	9.82012925
hsa-miR-520a-5p-4378085	12.90593775	11.29394725	12.209207	9.771207	10.07768025	11.059795	9.84181675	9.84896725	10.44515	6.5340235	10.97731025	11.35961	9.24231225	6.38867675	9.42103275	13.578199	12.749861	7.55393475	1.0371875	11.869457	10.96115275	9.28360625	13.9395215	10.1755045	9.42138075	9.5368925	10.9184175	9.56474775	10.1725755	11.08246925	3.126016	14.03011625	11.118009	11.496173	10.9223775	11.8751615	9.28703775	10.07919325	11.435896	12.2773645	9.53133175	12.254773	12.18208425	9.8770555	10.953295	2.92556875	10.96733375	9.82012925
hsa-miR-520d-5p-4395504	12.90593775	11.29394725	10.874204	9.771207	10.07768025	11.059795	9.84181675	9.84896725	10.44515	6.5340235	10.97731025	11.35961	6.92210225	6.38867675	9.42103275	13.578199	12.749861	9.95544675	1.0371875	11.869457	10.96115275	9.28360625	13.9395215	10.1755045	9.42138075	9.5368925	10.9184175	9.56474775	10.1725755	11.08246925	3.126016	14.03011625	11.118009	11.496173	10.9223775	11.8751615	9.28703775	10.07919325	8.59804	12.2773645	9.53133175	12.254773	12.18208425	9.8770555	10.953295	2.92556875	10.96733375	9.82012925
hsa-miR-520g-4373257	12.90593775	11.29394725	12.209207	9.771207	10.07768025	11.059795	9.84181675	9.84896725	10.44515	1.0609515	10.97731025	11.35961	9.24231225	6.38867675	9.42103275	13.578199	12.749861	7.95672475	1.0371875	11.869457	10.96115275	9.28360625	13.9395215	10.1755045	9.42138075	9.5368925	10.9184175	9.56474775	10.1725755	11.08246925	3.126016	14.03011625	11.118009	11.496173	10.9223775	11.8751615	9.28703775	10.07919325	11.435896	12.2773645	9.53133175	12.254773	12.18208425	9.8770555	10.953295	2.92556875	10.96733375	9.82012925
hsa-miR-521-4373259	8.87470775	11.29394725	12.209207	9.771207	10.07768025	11.059795	5.31972175	9.84896725	10.44515	6.5340235	10.97731025	11.0118	9.24231225	0.95580375	9.42103275	13.578199	12.749861	6.45012675	1.0371875	11.256797	10.96115275	9.28360625	13.9395215	10.1755045	9.42138075	9.5368925	10.9184175	3.79985475	10.1725755	11.08246925	3.126016	14.03011625	11.118009	11.496173	10.9223775	11.8751615	9.28703775	10.07919325	11.435896	12.2773645	9.53133175	12.254773	12.18208425	9.8770555	10.953295	2.92556875	6.00465375	4.70606225
hsa-miR-522-4395524	12.90593775	11.29394725	12.209207	9.771207	10.07768025	11.059795	9.84181675	9.84896725	8.072282	6.5340235	10.97731025	11.35961	9.24231225	6.38867675	9.42103275	13.578199	12.749861	3.32485475	1.0371875	11.869457	10.96115275	9.28360625	13.9395215	10.1755045	9.42138075	9.5368925	9.7494415	9.56474775	10.1725755	11.08246925	3.126016	14.03011625	11.118009	11.496173	10.9223775	11.8751615	9.28703775	10.07919325	11.435896	12.2773645	9.53133175	12.254773	12.18208425	9.8770555	10.953295	2.92556875	10.96733375	9.82012925
hsa-miR-523-4395497	12.90593775	11.29394725	7.930527	9.771207	10.07768025	11.059795	9.84181675	9.84896725	10.44515	6.5340235	9.61383825	11.35961	9.24231225	6.38867675	9.42103275	13.578199	12.749861	-0.31801125	1.0371875	5.032673	10.96115275	9.28360625	13.9395215	10.1755045	5.38046475	9.5368925	10.9184175	9.56474775	10.1725755	11.08246925	3.126016	14.03011625	11.118009	11.496173	4.4184215	11.8751615	9.28703775	10.07919325	11.435896	12.2773645	9.53133175	12.254773	11.93145425	9.8770555	10.953295	2.92556875	10.96733375	9.82012925
hsa-miR-524-5p-4395174	12.90593775	11.29394725	12.209207	9.771207	10.07768025	11.059795	9.84181675	9.84896725	10.44515	6.5340235	10.97731025	11.35961	9.24231225	6.38867675	9.42103275	13.578199	12.749861	9.95544675	1.0371875	11.869457	10.96115275	9.28360625	13.9395215	10.1755045	9.42138075	9.5368925	10.9184175	9.56474775	10.1725755	11.08246925	3.126016	14.03011625	11.118009	11.496173	10.9223775	11.8751615	9.28703775	10.07919325	11.435896	12.2773645	9.53133175	12.254773	12.18208425	9.8770555	10.953295	2.92556875	10.96733375	9.82012925
hsa-miR-525-3p-4395496	12.90593775	11.29394725	12.209207	9.771207	10.07768025	11.059795	9.84181675	9.84896725	10.44515	6.5340235	10.97731025	11.35961	9.24231225	6.38867675	9.42103275	13.578199	12.749861	9.95544675	1.0371875	11.869457	10.96115275	9.28360625	13.9395215	10.1755045	9.42138075	9.5368925	10.9184175	9.56474775	10.1725755	11.08246925	3.126016	14.03011625	6.633709	11.496173	10.9223775	11.8751615	9.28703775	10.07919325	11.435896	12.2773645	9.53133175	12.254773	12.18208425	9.8770555	10.953295	2.92556875	10.96733375	9.82012925
hsa-miR-525-5p-4378088	12.90593775	11.29394725	12.209207	9.771207	10.07768025	11.059795	9.84181675	9.84896725	10.44515	6.5340235	10.97731025	11.35961	4.27175825	6.38867675	9.42103275	13.578199	12.749861	8.83425675	1.0371875	11.869457	6.83881275	9.28360625	13.9395215	10.1755045	9.42138075	9.5368925	10.9184175	9.56474775	10.1725755	11.08246925	3.126016	14.03011625	11.118009	11.496173	10.9223775	11.8751615	9.28703775	10.07919325	11.435896	12.2773645	9.53133175	12.254773	12.18208425	9.8770555	10.953295	2.92556875	10.96733375	9.82012925
hsa-miR-526b-4395493	12.90593775	11.29394725	12.209207	9.771207	10.07768025	11.059795	9.84181675	9.84896725	10.44515	6.5340235	10.97731025	11.35961	9.24231225	-0.61510325	9.42103275	13.578199	12.749861	9.95544675	1.0371875	11.869457	10.96115275	9.28360625	13.9395215	10.1755045	9.42138075	9.5368925	10.9184175	9.56474775	10.1725755	11.08246925	3.126016	14.03011625	11.118009	11.496173	10.9223775	11.8751615	9.28703775	10.07919325	11.435896	12.2773645	9.53133175	12.254773	12.18208425	9.8770555	10.953295	2.92556875	10.96733375	9.82012925
hsa-miR-532-3p-4395466	-0.75214325	-0.22522175	0.693254	0.495052	-0.76629475	-0.110337	-0.61847625	0.51343225	-3.417315	0.6926035	-1.95854375	-1.953613	-1.58728475	-2.29098025	-0.89518325	-0.056038	1.214817	-1.17779325	-8.0885185	-3.331175	0.41259275	-0.74812275	1.5934235	-2.2250925	2.55920575	-1.1802245	-1.6479505	0.71021575	-2.1243035	-0.23849575	3.126016	1.47771725	-0.913235	-0.764897	1.0025735	-1.0488175	0.77109375	1.89983025	-0.840519	-0.7870735	-2.45042225	0.419236	1.76684825	-2.6153625	-1.84927	-1.96306525	0.85559175	0.95999325
hsa-miR-532-5p-4380928	-2.30901125	-1.62183775	-1.777997	-3.392886	-1.84117775	-3.6981	-0.84272725	-3.52914975	-5.847233	6.5340235	-2.93262875	-2.413475	-4.30668175	-2.62802325	-1.02971225	-0.637038	-0.717285	-3.53927925	-11.0093065	-5.804325	-0.59602725	-0.77183075	-0.1864395	-3.5484885	-2.25589225	-2.5633845	-4.0897925	-4.73291225	-4.2429245	-3.50354275	3.126016	-0.79286675	-4.229146	-1.191323	-1.1312645	-2.5782855	-3.46495225	-2.81241775	-3.164472	-1.5905075	-4.36193125	-2.685767	1.85809025	-5.7523845	-3.135893	-5.61886725	-4.76171625	-2.50340875
hsa-miR-539-4378103	5.71212475	3.10076325	1.716234	0.295509	1.68480625	-2.080326	4.80594675	6.42352925	-2.755038	6.5340235	0.29455225	11.00634	-1.37378275	4.15980275	9.42103275	3.905588	5.704687	-0.92967325	-8.4079625	-3.466856	2.77682675	1.90872625	3.6018445	-1.7408795	1.70901675	0.4890125	-0.7996435	5.43277075	-2.3893675	-0.61885075	3.126016	2.53693625	2.099956	1.128976	10.9223775	0.6493295	-0.39210425	2.62170025	-0.055431	-0.0126915	0.23886875	1.879809	12.18208425	-3.0186965	-1.849001	2.92556875	7.31772875	-0.72044175
hsa-miR-541-4395312	12.90593775	11.29394725	12.209207	9.771207	10.07768025	9.489685	9.84181675	9.84896725	2.013834	6.5340235	10.97731025	11.35961	9.24231225	6.38867675	9.42103275	13.578199	12.749861	1.95917375	-4.6700765	3.976104	10.96115275	9.28360625	13.9395215	8.8619745	9.42138075	9.5368925	10.9184175	9.56474775	10.1725755	11.08246925	3.126016	14.03011625	11.118009	11.496173	10.9223775	11.8751615	9.28703775	10.07919325	11.435896	12.2773645	9.53133175	12.254773	12.18208425	9.0933355	8.592951	2.92556875	10.96733375	9.82012925
hsa-miR-542-3p-4378101	12.90593775	11.29394725	12.209207	9.771207	10.07768025	11.059795	9.84181675	9.84896725	6.500635	6.5340235	10.97731025	11.35961	9.24231225	6.38867675	9.42103275	13.578199	12.749861	9.95544675	1.0371875	3.569547	10.96115275	9.28360625	6.9429215	10.1755045	9.42138075	9.5368925	10.9184175	9.56474775	10.1725755	11.08246925	3.126016	14.03011625	11.118009	11.496173	10.9223775	11.8751615	9.28703775	10.07919325	9.329943	12.2773645	9.53133175	12.254773	12.18208425	9.8770555	10.953295	2.92556875	10.96733375	9.82012925
hsa-miR-542-5p-4395351	9.29692175	11.29394725	12.209207	9.771207	10.07768025	11.059795	9.84181675	9.84896725	10.44515	6.5340235	10.97731025	11.35961	9.24231225	6.38867675	9.42103275	13.578199	12.749861	9.95544675	1.0371875	4.951747	10.96115275	9.28360625	13.9395215	10.1755045	9.42138075	9.5368925	10.9184175	9.56474775	5.5535555	11.08246925	3.126016	14.03011625	11.118009	11.496173	10.9223775	11.8751615	9.28703775	10.07919325	11.435896	12.2773645	9.53133175	6.554311	12.18208425	9.8770555	8.971247	2.92556875	10.96733375	9.82012925
hsa-miR-544-4395376	12.90593775	11.29394725	12.209207	9.771207	10.07768025	11.059795	9.84181675	9.84896725	10.44515	6.5340235	10.97731025	11.35961	9.24231225	6.38867675	9.42103275	13.578199	12.749861	9.95544675	1.0371875	5.461017	10.96115275	9.28360625	13.9395215	10.1755045	9.42138075	9.5368925	10.9184175	9.56474775	10.1725755	11.08246925	3.126016	14.03011625	11.118009	11.496173	10.9223775	11.8751615	9.28703775	10.07919325	11.435896	12.2773645	9.53133175	12.254773	12.18208425	9.8770555	6.324389	2.92556875	10.96733375	9.82012925
hsa-miR-545-4395378	4.10726375	11.29394725	4.924247	2.315782	10.07768025	2.748571	0.98503975	0.72616725	0.548172	6.5340235	4.16600025	11.35961	9.24231225	6.38867675	3.37002275	9.389669	12.749861	5.52947675	1.0371875	1.085957	10.96115275	9.28360625	7.3933785	10.1755045	4.51013375	9.5368925	10.9184175	2.13929075	1.3992775	11.08246925	3.126016	7.69181325	1.962818	4.487133	10.9223775	7.9253475	9.28703775	10.07919325	4.231352	3.0419195	9.53133175	3.311679	12.18208425	1.1047205	2.680113	2.92556875	10.96733375	9.82012925
hsa-miR-548a-3p-4380948	12.90593775	4.93015525	12.209207	9.771207	10.07768025	11.059795	9.84181675	3.37184725	10.44515	6.5340235	2.74253425	11.35961	9.24231225	6.38867675	9.42103275	13.578199	12.749861	3.96325875	1.0371875	4.482651	10.96115275	9.28360625	13.9395215	10.1755045	9.42138075	3.5288245	10.9184175	5.64376775	10.1725755	11.08246925	-2.400408	14.03011625	3.652463	11.496173	10.9223775	5.6974535	9.28703775	10.07919325	11.435896	12.2773645	9.53133175	12.254773	12.18208425	9.8770555	10.953295	-4.92910625	10.96733375	3.39910925
hsa-miR-548a-5p-4395523	12.90593775	11.29394725	12.209207	9.771207	10.07768025	11.059795	9.84181675	9.84896725	10.44515	6.5340235	10.97731025	11.35961	9.24231225	6.38867675	9.42103275	13.578199	12.749861	9.95544675	1.0371875	11.869457	10.96115275	9.28360625	13.9395215	10.1755045	9.42138075	9.5368925	10.9184175	9.56474775	10.1725755	11.08246925	3.126016	14.03011625	11.118009	11.496173	10.9223775	11.8751615	9.28703775	10.07919325	11.435896	12.2773645	9.53133175	12.254773	12.18208425	9.8770555	10.953295	2.92556875	10.96733375	9.82012925
hsa-miR-548b-3p-4380951	12.90593775	11.29394725	12.209207	9.771207	10.07768025	11.059795	9.84181675	9.84896725	10.44515	6.5340235	10.97731025	11.35961	9.24231225	6.38867675	9.42103275	13.578199	12.749861	9.95544675	1.0371875	11.869457	10.96115275	9.28360625	13.9395215	10.1755045	9.42138075	9.5368925	10.9184175	9.56474775	10.1725755	11.08246925	3.126016	14.03011625	11.118009	11.496173	10.9223775	11.8751615	9.28703775	10.07919325	11.435896	12.2773645	9.53133175	12.254773	12.18208425	9.8770555	10.953295	2.92556875	10.96733375	9.82012925
hsa-miR-548b-5p-4395519	12.90593775	11.29394725	12.209207	9.771207	10.07768025	11.059795	9.84181675	9.84896725	10.44515	6.5340235	9.98545425	11.35961	9.24231225	6.38867675	9.42103275	13.578199	12.749861	9.95544675	1.0371875	11.237594	10.96115275	9.28360625	13.9395215	10.1755045	9.42138075	9.5368925	3.9312805	9.56474775	7.6805325	11.08246925	3.126016	7.77558825	11.118009	11.496173	10.9223775	11.8751615	9.28703775	10.07919325	11.435896	12.2773645	9.53133175	12.254773	10.12164425	9.8770555	10.953295	2.92556875	10.96733375	9.82012925
hsa-miR-548c-3p-4380993	12.90593775	3.98514725	12.209207	9.771207	10.07768025	11.059795	9.84181675	9.84896725	10.44515	6.5340235	5.99672725	11.35961	9.24231225	6.38867675	9.42103275	13.578199	5.239805	9.95544675	1.0371875	11.869457	10.96115275	9.28360625	13.9395215	10.1755045	9.42138075	2.6512155	4.3271575	9.56474775	10.1725755	11.08246925	3.126016	14.03011625	11.118009	5.164439	10.9223775	11.8751615	3.74932775	10.07919325	7.49008	12.2773645	9.53133175	12.254773	12.18208425	9.8770555	4.968685	2.92556875	10.96733375	9.82012925
hsa-miR-548c-5p-4395540	12.90593775	11.29394725	12.209207	9.771207	10.07768025	11.059795	9.84181675	9.84896725	10.44515	6.5340235	10.97731025	11.35961	2.08835225	6.38867675	9.42103275	13.578199	12.749861	3.39377675	1.0371875	3.88496	4.41996275	9.28360625	13.9395215	9.3280845	9.42138075	9.5368925	10.9184175	9.56474775	10.1725755	11.08246925	3.126016	8.23165425	6.922754	11.496173	7.4957305	11.8751615	9.28703775	10.07919325	11.435896	12.2773645	9.53133175	6.451566	4.92942425	2.8637555	3.749232	2.92556875	10.96733375	2.31492925
hsa-miR-548d-3p-4381008	12.90593775	11.29394725	12.209207	9.771207	10.07768025	3.883815	9.84181675	9.84896725	2.192169	6.5340235	10.97731025	11.35961	9.24231225	6.38867675	9.42103275	6.922632	12.749861	3.38344475	1.0371875	2.812534	4.96524275	9.28360625	13.9395215	10.1755045	9.42138075	9.5368925	4.5941525	9.56474775	3.2577725	3.30961525	3.126016	14.03011625	11.118009	11.496173	10.9223775	11.8751615	9.28703775	10.07919325	5.195078	12.2773645	9.53133175	12.254773	12.18208425	9.8770555	10.953295	2.92556875	10.96733375	9.82012925
